HOUSEID,VEHID,VEHYEAR,VEHAGE,MAKE,MODEL,FUELTYPE,VEHTYPE,WHOMAIN,OD_READ,HFUEL,VEHOWNED,VEHOWNMO,ANNMILES,HYBRID,PERSONID,TRAVDAY,HOMEOWN,HHSIZE,HHVEHCNT,HHFAMINC,DRVRCNT,HHSTATE,HHSTFIPS,NUMADLT,WRKCOUNT,TDAYDATE,LIF_CYC,MSACAT,MSASIZE,RAIL,URBAN,URBANSIZE,URBRUR,CENSUS_D,CENSUS_R,CDIVMSAR,HH_RACE,HH_HISP,HH_CBSA,SMPLSRCE,WTHHFIN,BESTMILE,BEST_FLG,BEST_EDT,BEST_OUT,HBHUR,HTHTNRNT,HTPPOPDN,HTRESDN,HTEEMPDN,HBHTNRNT,HBPPOPDN,HBRESDN,GSYRGAL,GSTOTCST,FEGEMPG,FEGEMPGA,GSCOST,FEGEMPGF
40587390,03,-7,-7,-8,XXXXX,01,03,01,-77,-1,01,-1,6000,02,01,05,01,2,3,-7,2,TX,48,2,2,201704,02,02,04,02,04,06,02,07,03,72,03,02,12420,01,355.507495935902,11219.772981559,02,-1,-1,R,20,300,50,75,20,300,50,487.816216589523,1037.17857917209,23,-9,2.12616666666667,02
40587591,01,2010,7,12,12422,01,03,01,129390,-1,01,-1,20000,02,01,01,01,2,1,07,1,TX,48,1,0,201701,05,02,04,02,01,04,01,07,03,72,01,02,12420,02,155.689232595893,19026.3012126365,01,-1,-1,T,30,1500,750,750,05,1500,750,1268.42008084243,2696.87249521782,15,-9,2.12616666666667,01
40587639,01,2017,1,06,6054,01,02,01,441,-1,02,02,2520,02,01,06,01,2,2,07,2,TX,48,2,0,201701,10,02,04,02,02,06,01,07,03,72,01,02,12420,02,88.919010158442,7276.46675373105,01,-1,-1,T,40,300,300,150,40,300,300,330.748488805957,703.226411949598,22,-9,2.12616666666667,01
40587639,02,2013,4,20,20481,02,04,02,9811,-1,01,-1,2500,02,02,06,01,2,2,07,2,TX,48,2,0,201701,10,02,04,02,02,06,01,07,03,72,01,02,12420,02,88.919010158442,3343.82456424812,01,-1,-1,T,40,300,300,150,40,300,300,278.652047020676,638.856259802737,12,-9,2.29266666666667,03
40587920,01,2013,4,37,37402,01,03,02,46017,-1,01,-1,-9,02,02,03,01,2,2,09,2,TX,48,2,1,201701,02,02,04,02,01,04,01,07,03,72,03,02,12420,02,158.417517261206,8922.93461018426,01,-1,-1,S,05,3000,750,1500,0,3000,750,356.91738440737,758.865845480804,25,-9,2.12616666666667,01
40587920,02,2008,9,37,37032,01,01,01,76312,-1,01,-1,-9,02,01,03,01,2,2,09,2,TX,48,2,1,201701,02,02,04,02,01,04,01,07,03,72,03,02,12420,02,158.417517261206,9762.67320871927,01,-1,-1,S,05,3000,750,1500,0,3000,750,424.464052553012,902.481319736462,23,-9,2.12616666666667,01
40588376,01,2015,2,36,36038,01,01,01,11653,-1,02,09,15537,02,01,02,01,3,1,04,1,TX,48,1,1,201703,05,02,04,02,01,04,01,07,03,72,01,02,12420,02,390.952894946475,12380.0601018003,01,-1,-1,T,05,3000,750,1500,20,3000,1500,247.601202036005,526.441422395553,50,-9,2.12616666666667,03
40589902,01,2014,3,07,7026,01,01,01,48970,-1,02,04,18000,02,01,01,02,1,3,06,1,TX,48,1,1,201702,01,02,04,02,01,04,01,07,03,72,01,01,12420,02,1208.26168959239,19957.2630508458,01,-1,-1,S,80,3000,3000,3000,90,3000,3000,867.70708916721,1844.88988941768,23,-9,2.12616666666667,01
40589902,02,2007,10,07,7403,01,03,01,-88,-1,01,-1,-9,02,01,01,02,1,3,06,1,TX,48,1,1,201702,01,02,04,02,01,04,01,07,03,72,01,01,12420,02,1208.26168959239,23249.2020551552,02,-1,-1,S,80,3000,3000,3000,90,3000,3000,1291.62233639751,2746.20435757051,18,-9,2.12616666666667,01
40589902,03,1977,40,53,53704,01,07,01,-88,-1,02,10,240,02,01,01,02,1,3,06,1,TX,48,1,1,201702,01,02,04,02,01,04,01,07,03,72,01,01,12420,02,1208.26168959239,240,07,-1,-1,S,80,3000,3000,3000,90,3000,3000,4.8,10.2056,50,-9,2.12616666666667,03
40591403,01,2015,2,41,41052,01,01,01,30000,-1,02,09,16000,02,01,04,01,2,1,06,1,TX,48,2,1,201703,02,02,04,02,01,04,01,07,03,72,03,02,12420,02,305.324168934445,19180.7085336834,01,-1,-1,T,05,1500,300,750,05,750,300,685.025304774406,1456.47796883452,28,-9,2.12616666666667,01
40592231,01,2007,10,20,20403,01,03,02,150000,-1,02,04,30000,02,02,03,02,5,1,03,2,TX,48,2,1,201701,04,02,04,02,01,04,01,07,03,72,03,02,12420,02,671.923423062941,21074.649139823,01,-1,-1,S,60,3000,1500,3000,70,7000,3000,1404.97660932153,2987.21443418579,15,-9,2.12616666666667,01
40592264,01,2014,3,12,12003,01,01,01,57408,-1,01,-1,17000,02,01,05,02,1,1,07,1,TX,48,1,1,201702,01,02,04,02,01,04,01,07,03,72,01,02,12420,02,355.850138019188,14712.9132714068,01,-1,-1,T,20,750,300,350,40,300,300,700.614917686037,1489.62408415346,21,-9,2.12616666666667,01
40592673,01,2015,2,12,12481,01,04,03,53000,-1,01,-1,26500,02,03,02,01,3,3,07,3,TX,48,3,3,201701,02,02,04,02,01,04,01,07,03,72,06,02,12420,01,405.189482766506,24920.5222278189,01,-1,-1,U,70,17000,7000,5000,60,17000,7000,1311.6064330431,2788.6938777218,19,-9,2.12616666666667,01
40592673,02,2007,10,20,20022,01,01,01,96952,-1,01,-1,10000,02,01,02,01,3,3,07,3,TX,48,3,3,201701,02,02,04,02,01,04,01,07,03,72,06,02,12420,01,405.189482766506,4924.56690339827,01,-1,-1,U,70,17000,7000,5000,60,17000,7000,205.190287641594,436.268749907303,24,-9,2.12616666666667,01
40592673,03,2007,10,20,20481,01,04,03,36000,-1,01,-1,10000,02,03,02,01,3,3,07,3,TX,48,3,3,201701,02,02,04,02,01,04,01,07,03,72,06,02,12420,01,405.189482766506,10244.3116136157,01,-1,-1,U,70,17000,7000,5000,60,17000,7000,640.269475850982,1361.3196172385,16,-9,2.12616666666667,01
40593142,01,2008,9,02,2407,01,03,01,180000,-1,01,-1,-9,02,01,06,02,1,1,05,1,TX,48,1,1,201612,01,02,04,02,01,04,01,07,03,72,01,01,12420,02,633.171793354909,16657.4724973255,01,-1,-1,S,70,7000,3000,3000,90,7000,3000,724.237934666324,1539.85055542305,23,-9,2.12616666666667,01
40593243,01,2015,2,55,55033,03,01,02,17844,02,01,-1,8000,01,02,04,01,4,2,07,2,TX,48,2,2,201704,04,02,04,02,01,04,01,07,03,72,01,02,12420,02,540.426619436249,4553.31824493274,01,-1,-1,C,05,3000,750,1500,05,7000,3000,116.75174987007,248.233678848748,39,99,2.12616666666667,01
40593243,02,2003,14,37,37032,01,01,01,179256,-1,01,-1,10000,02,01,04,01,4,2,07,2,TX,48,2,2,201704,04,02,04,02,01,04,01,07,03,72,01,02,12420,02,540.426619436249,8158.97520289106,01,-1,-1,C,05,3000,750,1500,05,7000,3000,354.738052299611,754.23222219769,23,-9,2.12616666666667,01
40593493,01,2009,8,41,41037,01,01,01,40977,-1,01,-1,1000,02,01,02,01,1,1,05,1,TX,48,1,1,201703,01,02,04,02,01,04,01,07,03,72,01,02,12420,02,99.8438597374299,13852.4630370552,01,-1,04,C,50,7000,3000,3000,40,7000,3000,602.281001611097,1280.54978959213,23,-9,2.12616666666667,01
40594012,01,2005,12,23,23481,01,04,01,161677,-1,01,-1,-9,02,01,02,01,1,2,04,1,TX,48,1,1,201611,01,02,04,02,02,06,01,07,03,72,01,02,12420,02,70.2853169187179,10192.5963981438,01,-1,-1,R,20,50,50,25,20,50,50,679.506426542923,1444.74391390134,15,-9,2.12616666666667,01
40594012,02,1977,40,20,20481,01,04,01,343425,-1,01,-1,-9,02,01,02,01,1,2,04,1,TX,48,1,1,201611,01,02,04,02,02,06,01,07,03,72,01,02,12420,02,70.2853169187179,3760.90955807249,01,-1,-1,R,20,50,50,25,20,50,50,250.727303871499,533.088035914786,15,-9,2.12616666666667,01
40594441,01,2016,1,35,35050,01,01,01,300,-1,02,01,3600,02,01,07,01,3,3,06,3,TX,48,3,2,201611,02,02,04,02,01,04,01,07,03,72,01,02,12420,01,447.155805300704,6727.28449099098,01,-1,-1,S,20,3000,1500,1500,0,3000,750,217.009177128741,461.397678771892,31,-9,2.12616666666667,01
40594441,02,2008,9,49,49046,03,01,02,88000,04,01,-1,12000,01,02,07,01,3,3,06,3,TX,48,3,2,201611,02,02,04,02,01,04,01,07,03,72,01,02,12420,01,447.155805300704,23749.0020778593,01,-1,-1,S,20,3000,1500,1500,0,3000,750,505.297916550197,1074.34758690514,47,-9,2.12616666666667,01
40594441,03,2009,8,30,30402,01,03,03,-88,-1,01,-1,15000,02,03,07,01,3,3,06,3,TX,48,3,2,201611,02,02,04,02,01,04,01,07,03,72,01,02,12420,01,447.155805300704,17383.9087707907,02,-1,-1,S,20,3000,1500,1500,0,3000,750,827.80517956146,1760.05177927759,21,-9,2.12616666666667,01
40594445,01,2008,9,59,59031,01,01,01,68289,-1,01,-1,-9,02,01,07,01,2,1,07,2,TX,48,2,0,201612,10,02,04,02,01,04,01,07,03,72,03,02,12420,01,461.983692934875,1506.62958190476,01,-1,-1,C,50,7000,1500,3000,20,7000,1500,68.4831628138527,145.60661800272,22,-9,2.12616666666667,01
40594608,01,2008,9,49,49046,03,01,01,120791,04,01,-1,7000,01,01,02,02,2,1,03,2,TX,48,2,2,201702,02,02,04,02,01,04,01,07,03,72,03,02,12420,01,441.116567952064,8064.88633154964,01,-1,-1,U,90,17000,7000,5000,90,7000,7000,171.593326203184,364.836010395669,47,-9,2.12616666666667,01
40597097,01,2014,3,30,30040,01,01,02,63001,-1,01,-1,14000,02,02,06,02,7,2,06,2,TX,48,2,1,201701,04,02,04,02,01,04,01,07,03,72,01,02,12420,02,494.290721848272,16077.3402350332,01,-1,-1,C,20,7000,3000,3000,05,7000,3000,554.39104258735,1178.7277550478,29,-9,2.12616666666667,01
40597097,02,2009,8,23,23422,01,03,01,70606,-1,01,-1,8000,02,01,06,02,7,2,06,2,TX,48,2,1,201701,04,02,04,02,01,04,01,07,03,72,01,02,12420,02,494.290721848272,11218.8960475452,01,-1,-1,C,20,7000,3000,3000,05,7000,3000,701.181002971573,1490.82767581806,16,-9,2.12616666666667,01
40597105,01,2011,6,49,49046,03,01,01,122124,04,01,-1,23189,01,01,05,02,1,1,04,1,TX,48,1,1,201701,09,02,04,02,01,04,01,07,03,72,01,02,12420,02,194.947303861409,23773.8172333901,01,-1,-1,T,20,750,300,350,30,1500,750,495.287859028959,1053.06453627207,48,-9,2.12616666666667,01
40598162,01,2007,10,12,12024,01,01,01,85000,-1,01,-1,-9,02,01,02,01,1,1,07,1,TX,48,1,0,201702,09,02,04,02,01,04,01,07,03,72,01,02,12420,02,66.5976050661716,5843.83346699495,01,-1,-1,U,70,7000,3000,5000,70,7000,3000,324.657414833053,690.275773504209,18,-9,2.12616666666667,01
40598410,01,2011,6,30,30040,02,01,01,72588,-1,01,-1,11000,02,01,02,01,2,2,07,2,TX,48,2,1,201703,02,02,04,02,04,06,02,07,03,72,01,02,12420,01,185.749657650689,9654.73173411589,01,-1,-1,T,05,300,300,150,05,300,300,301.710366691122,691.721300700512,32,-9,2.29266666666667,01
40598410,02,2009,8,30,30033,01,01,02,39808,-1,01,-1,5300,02,02,02,01,2,2,07,2,TX,48,2,1,201703,02,02,04,02,04,06,02,07,03,72,01,02,12420,01,185.749657650689,5111.15063533252,01,-1,-1,T,05,300,300,150,05,300,300,222.223940666632,472.485135180703,23,-9,2.12616666666667,01
40598825,01,2005,12,37,37031,01,01,01,83000,-1,01,-1,8000,02,01,04,02,3,1,07,1,TX,48,2,1,201611,04,02,04,02,01,04,01,07,03,72,03,02,12420,02,1004.89186254318,7232.91618853374,01,-1,-1,S,70,7000,3000,3000,80,7000,3000,241.097206284458,512.612843428472,30,-9,2.12616666666667,01
40598909,01,2007,10,49,49040,01,01,01,73110,-1,01,-1,7500,02,01,02,01,4,1,05,1,TX,48,2,1,201703,04,02,04,02,01,04,01,07,03,72,03,02,12420,02,533.976138278241,3057.06047587108,01,-1,-1,S,40,7000,3000,3000,40,3000,1500,132.91567286396,282.600873120923,23,-9,2.12616666666667,01
40599374,01,2014,3,35,35401,01,03,02,22660,-1,01,-1,-9,02,02,06,01,4,2,10,2,TX,48,2,2,201611,06,02,04,02,01,04,01,07,03,72,01,02,12420,02,272.90964576059,6981.98419890183,01,-1,-1,S,70,3000,1500,3000,05,3000,1500,317.362918131901,674.766457768111,22,-9,2.12616666666667,01
40599374,02,2013,4,49,49402,01,01,01,37763,-1,01,-1,-9,02,01,06,01,4,2,10,2,TX,48,2,2,201611,06,02,04,02,01,04,01,07,03,72,01,02,12420,02,272.90964576059,14184.6625675547,01,-1,-1,S,70,3000,1500,3000,05,3000,1500,567.386502702189,1206.35826916197,25,-9,2.12616666666667,01
40599793,01,2006,11,06,6441,01,02,01,-88,-1,01,-1,-9,02,01,02,01,1,1,04,1,TX,48,1,0,201703,01,02,04,02,01,04,01,07,03,72,01,01,12420,02,258.094015942957,11674.3665317407,02,-1,-1,C,50,7000,3000,3000,40,3000,1500,614.440343775825,1306.40257759137,19,-9,2.12616666666667,01
40601354,01,2014,3,37,37031,01,01,02,-88,-1,02,09,-9,02,02,07,01,4,4,06,4,TX,48,3,3,201702,08,02,04,02,01,04,01,07,03,72,02,02,12420,02,1096.68073049551,6667.77303012651,02,-1,-1,C,30,7000,3000,3000,30,7000,3000,215.089452584726,457.316024437226,31,-9,2.12616666666667,01
40601354,02,2012,5,23,23402,01,03,01,43418,-1,01,-1,-9,02,01,07,01,4,4,06,4,TX,48,3,3,201702,08,02,04,02,01,04,01,07,03,72,02,02,12420,02,1096.68073049551,20155.601621465,01,-1,-1,C,30,7000,3000,3000,30,7000,3000,916.163710066592,1947.91674155325,22,-9,2.12616666666667,01
40601354,03,2011,6,54,54035,01,01,04,68929,-1,01,-1,20000,02,04,07,01,4,4,06,4,TX,48,3,3,201702,08,02,04,02,01,04,01,07,03,72,02,02,12420,02,1096.68073049551,22041.7038600862,01,-1,-1,C,30,7000,3000,3000,30,7000,3000,1102.08519300431,2343.21680119267,20,-9,2.12616666666667,01
40601354,04,2004,13,12,12401,01,03,03,-88,-1,01,-1,-9,02,03,07,01,4,4,06,4,TX,48,3,3,201702,08,02,04,02,01,04,01,07,03,72,02,02,12420,02,1096.68073049551,3052.0775527264,02,-1,-1,C,30,7000,3000,3000,30,7000,3000,190.7548470454,405.576597293028,16,-9,2.12616666666667,01
40602204,01,2014,3,20,20404,01,03,01,25000,-1,01,-1,10000,02,01,03,01,2,1,05,2,TX,48,2,0,201703,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,120.128919158068,13443.8506916908,01,-1,-1,T,0,1500,750,350,05,1500,750,611.084122349582,1299.26669146894,22,-9,2.12616666666667,01
40602661,01,2012,5,49,49046,03,01,02,-88,04,02,11,-9,01,02,05,01,4,2,09,2,TX,48,2,2,201612,04,02,04,02,01,04,01,07,03,72,03,02,12420,02,363.592133288343,16923.4460708625,02,-1,-1,U,70,3000,1500,1500,50,7000,3000,367.901001540488,782.218846108668,46,-9,2.12616666666667,01
40602661,02,2008,9,49,49046,03,01,01,78000,04,01,-1,-9,01,01,05,01,4,2,09,2,TX,48,2,2,201612,04,02,04,02,01,04,01,07,03,72,03,02,12420,02,363.592133288343,7345.13308621576,01,-1,-1,U,70,3000,1500,1500,50,7000,3000,156.279427366293,332.276109151966,47,-9,2.12616666666667,01
40602813,01,2015,2,35,35051,01,03,01,19500,-1,01,-1,12000,02,01,06,01,3,2,08,2,TX,48,2,1,201701,06,02,04,02,04,06,02,07,03,72,03,02,12420,02,118.381949895475,7346.73374037789,01,-1,-1,S,05,3000,750,1500,05,1500,300,282.566682322226,600.783861064107,26,-9,2.12616666666667,01
40602813,02,2001,16,35,35402,01,03,02,86000,-1,01,-1,4000,02,02,06,01,3,2,08,2,TX,48,2,1,201701,06,02,04,02,04,06,02,07,03,72,03,02,12420,02,118.381949895475,7542.27682546883,01,-1,-1,S,05,3000,750,1500,05,1500,300,471.392301591802,1002.25859856777,16,-9,2.12616666666667,01
40602925,01,2014,3,20,20481,01,04,01,35161,-1,01,-1,12000,02,01,02,01,2,2,08,2,TX,48,2,1,201704,10,02,04,02,04,06,02,07,03,72,01,02,12420,01,183.759584349466,10244.394604856,01,-1,-1,R,0,300,300,150,0,300,50,569.13303360311,1210.07168494581,18,-9,2.12616666666667,01
40602925,02,2011,6,12,12402,01,03,02,122047,-1,01,-1,10000,02,02,02,01,2,2,08,2,TX,48,2,1,201704,10,02,04,02,04,06,02,07,03,72,01,02,12420,01,183.759584349466,8906.66318328598,01,-1,-1,R,0,300,300,150,0,300,50,404.848326512999,860.775016887721,22,-9,2.12616666666667,01
40604471,01,2014,3,37,37421,01,03,01,20185,-1,02,09,13333,02,01,03,01,2,2,07,2,TX,48,2,2,201612,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,182.452407638674,11152.4506747145,01,-1,-1,S,70,3000,1500,1500,05,7000,1500,557.622533735724,1185.5984438111,20,-9,2.12616666666667,01
40604471,02,2014,3,12,12402,01,03,02,40353,-1,01,-1,-9,02,02,03,01,2,2,07,2,TX,48,2,2,201612,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,182.452407638674,9020.56962341638,01,-1,-1,S,70,3000,1500,1500,05,7000,1500,360.822784936656,767.169377906152,25,-9,2.12616666666667,01
40604788,01,2016,1,49,49046,01,01,01,7475,-1,02,06,14950,02,01,04,01,2,4,07,2,TX,48,2,0,201701,10,02,04,02,04,06,02,07,03,72,01,02,12420,02,111.19980322198,11704.9887238387,01,-1,-1,R,05,300,50,75,05,300,50,234.099774476774,497.735137166701,50,-9,2.12616666666667,01
40604788,02,2002,15,49,49046,01,01,01,294700,-1,01,-1,5000,02,01,04,01,2,4,07,2,TX,48,2,0,201701,10,02,04,02,04,06,02,07,03,72,01,02,12420,02,111.19980322198,2208.58219050111,01,-1,01,R,05,300,50,75,05,300,50,52.5852902500264,111.805091286598,42,-9,2.12616666666667,01
40604788,03,2002,15,07,7482,01,04,01,-88,-1,01,-1,100,02,01,04,01,2,4,07,2,TX,48,2,0,201701,10,02,04,02,04,06,02,07,03,72,01,02,12420,02,111.19980322198,13012.1599315118,02,-1,04,R,05,300,50,75,05,300,50,929.439995107983,1976.14433626542,14,-9,2.12616666666667,01
40604788,04,2001,16,98,-8,01,06,01,-88,-1,01,-1,-9,02,01,04,01,2,4,07,2,TX,48,2,0,201701,10,02,04,02,04,06,02,07,03,72,01,02,12420,02,111.19980322198,-9,08,-1,-1,R,05,300,50,75,05,300,50,-9,-9,14,-9,-9,03
40605076,01,2016,1,37,37402,01,02,02,-77,-1,01,-1,-9,02,02,05,01,2,2,05,2,TX,48,2,0,201612,10,02,04,02,01,04,01,07,03,72,03,02,12420,02,70.074696945947,24084.2050643893,02,-1,-1,S,0,3000,750,1500,0,1500,750,860.150180871048,1828.82264289533,28,-9,2.12616666666667,01
40605076,02,2002,15,42,42048,01,01,01,30000,-1,01,-1,-9,02,01,05,01,2,2,05,2,TX,48,2,0,201612,10,02,04,02,01,04,01,07,03,72,03,02,12420,02,70.074696945947,6788.96805007966,01,-1,-1,S,0,3000,750,1500,0,1500,750,339.448402503983,721.723878457219,20,-9,2.12616666666667,01
40605086,01,2012,5,37,37402,01,03,02,44526,-1,01,-1,7000,02,02,02,01,2,2,08,2,TX,48,2,0,201701,10,02,04,02,04,06,02,07,03,72,01,02,12420,02,66.6126663261215,9622.58231846392,01,-1,-1,T,0,1500,750,350,05,1500,750,384.903292738557,818.368550910961,25,-9,2.12616666666667,01
40605086,02,2005,12,37,37032,01,01,01,74869,-1,01,-1,1600,02,01,02,01,2,2,08,2,TX,48,2,0,201701,10,02,04,02,04,06,02,07,03,72,01,02,12420,02,66.6126663261215,15137.2500586995,01,-1,04,T,0,1500,750,350,05,1500,750,630.718752445811,1341.01318749187,24,-9,2.12616666666667,01
40606375,01,2013,4,49,49046,03,01,02,50449,04,01,-1,8000,01,02,07,01,2,2,08,2,TX,48,2,0,201612,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,160.776004021933,7619.33320389791,01,-1,-1,S,20,3000,1500,1500,0,1500,750,165.637678345607,352.173310442484,46,-9,2.12616666666667,01
40606375,02,2007,10,37,37031,01,01,01,123850,-1,01,-1,2000,02,01,07,01,2,2,08,2,TX,48,2,0,201612,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,160.776004021933,4704.31486920253,01,-1,-1,S,20,3000,1500,1500,0,1500,750,174.233884044538,370.450276459362,27,-9,2.12616666666667,01
40607344,01,2006,11,59,59403,03,03,02,103161,04,01,-1,-9,01,02,01,01,2,4,06,2,TX,48,2,2,201701,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,316.400486887818,2917.64453185253,01,-1,-1,C,20,3000,750,1500,05,7000,1500,112.217097378944,238.592251877197,26,-9,2.12616666666667,01
40607344,02,2000,17,07,7880,02,04,01,309602,-1,01,-1,21000,02,01,01,01,2,4,06,2,TX,48,2,2,201701,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,316.400486887818,30733.8827015727,01,-1,-1,C,20,3000,750,1500,05,7000,1500,2561.15689179773,5871.87903392825,12,-9,2.29266666666667,03
40607344,03,1998,19,37,37032,01,01,02,192497,-1,01,-1,-9,02,02,01,01,2,4,06,2,TX,48,2,2,201701,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,316.400486887818,3429.36037932605,01,-1,-1,C,20,3000,750,1500,05,7000,1500,149.102625188089,317.017031587409,23,-9,2.12616666666667,01
40607344,04,1996,21,37,37031,01,01,97,-88,-1,02,06,-9,02,97,01,01,2,4,06,2,TX,48,2,2,201701,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,316.400486887818,14248.536291896,03,-1,-1,C,20,3000,750,1500,05,7000,1500,474.951209729868,1009.82543042065,30,-9,2.12616666666667,01
40607746,01,2013,4,37,37032,01,01,01,32000,-1,01,-1,11000,02,01,04,02,1,1,11,1,TX,48,1,1,201703,01,02,04,02,01,04,01,07,03,72,03,02,12420,02,318.417953388396,15255.4446561996,01,-1,-1,C,80,7000,7000,5000,80,7000,7000,586.747871392292,1247.52376589191,26,-9,2.12616666666667,01
40608386,01,2010,7,12,12025,01,03,02,-88,-1,01,-1,15000,02,02,07,01,3,2,07,2,TX,48,3,3,201611,08,02,04,02,01,04,01,07,03,72,02,02,12420,02,1442.0399615512,11401.9938322081,02,-1,-1,S,20,3000,750,1500,40,3000,750,600.104938537269,1275.92311681999,19,-9,2.12616666666667,01
40608386,02,2006,11,12,12402,01,03,01,236277,-1,01,-1,28000,02,01,07,01,3,2,07,2,TX,48,3,3,201611,08,02,04,02,01,04,01,07,03,72,02,02,12420,02,1442.0399615512,18832.7484046217,01,-1,-1,S,20,3000,750,1500,40,3000,750,896.797543077225,1906.74104283936,21,-9,2.12616666666667,01
40608577,01,2008,9,67,67031,01,03,01,132864,-1,01,-1,12000,02,01,01,01,1,1,04,1,TX,48,1,0,201703,09,02,04,02,01,04,01,07,03,72,01,01,12420,02,832.807268884513,10662.9347511538,01,-1,-1,S,60,1500,750,750,20,3000,750,444.28894796474,944.632351531031,24,-9,2.12616666666667,01
40608880,01,2006,11,30,30047,01,01,01,90000,-1,01,-1,11000,02,01,03,02,1,1,06,1,TX,48,1,1,201704,01,02,04,02,03,06,02,07,03,72,01,02,12420,01,519.789999008833,9037.52820386367,01,-1,-1,C,70,3000,1500,1500,70,7000,3000,392.936008863638,835.447444178905,23,-9,2.12616666666667,01
40610243,01,2009,8,35,35047,01,01,01,87081,-1,01,-1,15000,02,01,03,01,2,2,07,2,TX,48,2,1,201704,02,02,04,02,01,04,01,07,03,72,01,01,12420,02,905.975698358981,16359.5144121279,01,-1,-1,S,60,7000,3000,3000,40,3000,1500,681.646433838662,1449.29392607997,24,-9,2.12616666666667,01
40610243,02,1987,30,12,12481,01,04,01,250000,-1,01,-1,300,02,01,03,01,2,2,07,2,TX,48,2,1,201704,02,02,04,02,01,04,01,07,03,72,01,01,12420,02,905.975698358981,13139.983151284,01,-1,04,S,60,7000,3000,3000,40,3000,1500,772.94018536965,1643.3996574601,17,-9,2.12616666666667,02
40610719,01,2012,5,49,49403,01,03,01,86000,-1,01,-1,12000,02,01,04,01,3,1,08,1,TX,48,1,1,201702,05,02,04,02,01,04,01,07,03,72,01,02,12420,02,272.691379733604,8011.0206751022,01,-1,-1,S,50,7000,3000,3000,40,7000,3000,400.55103375511,851.638256268989,20,-9,2.12616666666667,01
40611002,01,2012,5,37,37421,01,03,02,42431,-1,01,-1,9000,02,02,01,01,4,1,09,2,TX,48,2,2,201702,04,02,04,02,01,04,01,07,03,72,01,02,12420,02,1068.84882273477,20437.5652905326,01,-1,-1,C,05,3000,750,1500,20,7000,3000,1021.87826452663,2172.6835034277,20,-9,2.12616666666667,01
40611147,01,2013,4,54,54402,01,03,01,25000,-1,01,-1,10000,02,01,01,01,2,2,07,2,TX,48,2,1,201612,02,02,04,02,04,06,02,07,03,72,01,02,12420,02,420.135166261623,5705.85958162647,01,-1,-1,R,05,300,50,75,20,300,50,259.357253710294,551.436747597036,22,-9,2.12616666666667,01
40611147,02,2009,8,54,54035,01,01,02,95000,-1,01,-1,15000,02,02,01,01,2,2,07,2,TX,48,2,1,201612,02,02,04,02,04,06,02,07,03,72,01,02,12420,02,420.135166261623,9590.1552269156091,01,-1,-1,R,05,300,50,75,20,300,50,479.50776134578,1019.51341858135,20,-9,2.12616666666667,01
40611842,01,2015,2,49,49402,01,03,02,22870,-1,01,-1,12000,02,02,05,01,2,2,08,2,TX,48,2,1,201703,10,02,04,02,04,06,02,07,03,72,01,01,12420,02,346.836926387106,9949.85846067315,01,-1,-1,R,20,300,50,150,05,300,50,397.994338426926,846.202295885382,25,-9,2.12616666666667,01
40611842,02,2009,8,49,49403,01,03,01,97716,-1,01,-1,12000,02,01,05,01,2,2,08,2,TX,48,2,1,201703,10,02,04,02,04,06,02,07,03,72,01,01,12420,02,346.836926387106,10326.1834688038,01,-1,-1,R,20,300,50,150,05,300,50,491.723022323989,1045.48509929785,21,-9,2.12616666666667,01
40611979,01,2009,8,49,49040,01,01,01,90000,-1,01,-1,-9,02,01,04,02,1,2,07,1,TX,48,1,1,201701,01,02,04,02,01,04,01,07,03,72,03,02,12420,02,203.055653798741,33504.6045453671,01,-1,-1,S,70,7000,3000,3000,90,7000,3000,1396.0251893903,2968.18222350867,24,-9,2.12616666666667,01
40611979,02,2005,12,49,49044,01,01,01,165000,-1,01,-1,-9,02,01,04,02,1,2,07,1,TX,48,1,1,201701,01,02,04,02,01,04,01,07,03,72,03,02,12420,02,203.055653798741,29278.6850077615,01,-1,-1,S,70,7000,3000,3000,90,7000,3000,1330.84931853461,2829.60745942435,22,-9,2.12616666666667,01
40613245,01,2003,14,49,49472,01,04,01,78000,-1,01,-1,5000,02,01,06,01,1,1,-7,1,TX,48,1,0,201612,09,02,04,02,01,04,01,07,03,72,01,02,12420,02,79.9483339484819,3598.82576334154,01,-1,-1,T,0,1500,750,150,0,1500,750,199.934764630086,425.094632064333,18,-9,2.12616666666667,01
40614293,01,2015,2,55,55402,01,03,02,75334,-1,01,-1,30000,02,02,05,02,2,2,08,2,TX,48,2,2,201702,02,02,04,02,01,04,01,07,03,72,01,02,12420,01,314.128938617115,17317.7399946553,01,-1,-1,U,60,7000,3000,3000,70,17000,7000,752.945217158927,1600.88702254941,23,-9,2.12616666666667,01
