HOUSEID,PERSONID,R_AGE,EDUC,R_HISP,R_RELAT,R_SEX,R_RACE,PRMACT,PAYPROF,GT1JBLWK,WRK_HOME,WKFTPT,WRKTRANS,LSTTRDAY17,OCCAT,SCHTYP,NWALKTRP,WALK4EX,NBIKETRP,BIKE4EX,BIKESHARE,PTUSED,MCUSED,CARSHARE,RIDESHARE,CARRODE,TIMETOWK,NOCONG,PUBTIME,WRKTIME,WKRMHM,FLEXTIME,WKFMHMXX,SCHTRN1,SCHTRN2,DELIVER,MEDCOND,MEDCOND6,HEALTH,PHYACT,VPACT,LPACT,BORNINUS,YRTOUS,YEARMILE,PROXY,WHOPROXY,USEPUBTR,SAMEPLC,W_NONE,W_CANE,W_WLKR,W_WHCANE,W_DOG,W_CRUTCH,W_SCOOTR,W_CHAIR,W_MTRCHR,WORKER,DIARY,OUTCNTRY,FRSTHM17,CNTTDTR,GCDWORK,WKSTFIPS,DRIVER,OUTOFTWN,DISTTOWK17,DISTTOSC17,R_AGE_IMP,R_SEX_IMP,ALT_16,ALT_23,ALT_45,WALK_DEF,WALK_GKQ,BIKE_DFR,BIKE_GKP,CONDTRAV,CONDRIDE,CONDNIGH,CONDRIVE,CONDPUB,CONDSPEC,CONDTAX,TRAVDAY,HOMEOWN,HHSIZE,HHVEHCNT,HHFAMINC,DRVRCNT,HHSTATE,HHSTFIPS,NUMADLT,WRKCOUNT,TDAYDATE,HHRESP,LIF_CYC,MSACAT,MSASIZE,RAIL,URBAN,URBANSIZE,URBRUR,CENSUS_D,CENSUS_R,CDIVMSAR,HH_RACE,HH_HISP,HH_CBSA,SMPLSRCE,WTPERFIN,HBHUR,HTHTNRNT,HTPPOPDN,HTRESDN,HTEEMPDN,HBHTNRNT,HBPPOPDN,HBRESDN
30219736,01,65,04,02,01,01,01,06,02,-1,-1,-1,-1,-1,-1,-1,3,3,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,02,-1,02,02,-1,10,01,-1,18400,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,02,02,6,-9,-9,01,01,-9,-9,65,01,02,02,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,06,01,2,2,06,2,TX,48,2,0,201608,01,10,02,04,02,02,06,01,07,03,72,01,02,12420,02,64.5040039551884,T,40,3000,1500,1500,40,3000,1500
30219736,02,63,03,02,02,02,01,06,02,-1,-1,-1,-1,-1,-1,-1,4,2,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,02,-1,02,03,5,-1,01,-1,2200,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,02,02,6,-9,-9,01,01,-9,-9,63,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,06,01,2,2,06,2,TX,48,2,0,201608,01,10,02,04,02,02,06,01,07,03,72,01,02,12420,02,64.5042992015605,T,40,3000,1500,1500,40,3000,1500
30220595,01,36,04,02,01,01,01,01,-1,02,01,01,-9,-1,04,-1,7,7,0,-1,-1,0,-1,0,5,-1,-1,-1,-1,07:30 AM,-1,01,-1,-1,-1,6,02,-1,02,02,-1,4,01,-1,15000,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,2,-9,-9,01,02,-9,-9,36,01,01,01,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,07,01,2,3,10,2,TX,48,2,1,201607,01,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,601.566512600268,S,05,3000,750,1500,0,3000,750
30220595,02,28,02,01,02,02,01,04,02,-1,-1,-1,-1,-1,-1,-1,1,1,0,-1,-1,5,-1,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,02,-1,02,02,-1,4,02,2007,12000,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,02,01,2,-9,-9,01,02,-9,-9,28,02,01,01,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,07,01,2,3,10,2,TX,48,2,1,201607,01,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,583.168721251404,S,05,3000,750,1500,0,3000,750
30220782,01,33,05,02,01,01,03,01,-1,02,02,01,03,-1,04,-1,0,-1,0,-1,-1,0,-1,0,0,20,25,5,-1,08:30 AM,01,02,0,-1,-1,0,02,-1,04,02,-1,1,01,-1,20000,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,2,4.72999999999979,48,01,02,5.98999999999978,-9,33,01,04,04,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,05,02,1,1,07,1,TX,48,1,1,201611,01,01,02,04,02,01,04,01,07,03,72,03,02,12420,02,317.607179321541,U,80,7000,7000,5000,80,7000,7000
30220791,01,66,03,02,01,01,01,06,02,-1,-1,-1,-1,-1,-1,-1,4,0,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,02,-1,02,02,-1,2,01,-1,-88,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,02,01,4,-9,-9,01,02,-9,-9,66,01,01,01,04,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,06,01,2,1,04,1,TX,48,2,0,201606,01,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,409.063499483945,U,20,7000,1500,1500,20,7000,3000
30220791,02,66,03,02,02,02,01,04,02,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,01,02,03,01,-1,-1,01,-1,-1,02,01,02,-1,-1,01,-1,-1,-1,-1,-1,-1,-1,02,01,02,01,2,-9,-9,02,02,-9,-9,66,02,-1,-1,-1,-1,-1,-1,-1,01,02,02,02,02,02,02,06,01,2,1,04,1,TX,48,2,0,201606,01,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,423.103440945094,U,20,7000,1500,1500,20,7000,3000
30221120,01,41,04,02,01,02,01,01,-1,02,02,01,06,-1,04,-1,0,-1,0,-1,-1,0,-1,0,0,1,45,35,-1,08:00 AM,02,01,-1,-1,-1,5,02,-1,01,02,-1,7,01,-1,-88,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,7,19.4599999999991,48,01,02,23.9699999999993,-9,41,02,04,03,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,04,01,3,2,10,2,TX,48,1,1,201606,01,05,02,04,02,04,06,02,07,03,72,01,02,12420,02,334.696627646622,R,05,300,50,75,05,300,50
30221120,02,16,01,02,03,01,01,05,02,-1,-1,-1,-1,-1,-1,01,0,-1,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,06,06,1,02,-1,01,02,-1,5,01,-1,-88,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,02,01,2,-9,-9,01,02,-9,3.19999999999993,16,01,04,01,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,04,01,3,2,10,2,TX,48,1,1,201606,01,05,02,04,02,04,06,02,07,03,72,01,02,12420,02,365.802952413451,R,05,300,50,75,05,300,50
30221120,03,13,-1,02,03,01,01,-1,-1,-1,-1,-1,-1,-1,-1,01,0,-1,0,-1,-1,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,06,10,-1,02,-1,01,03,5,-1,01,-1,-1,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,02,01,2,-9,-9,-1,02,-9,1.40999999999997,13,01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,04,01,3,2,10,2,TX,48,1,1,201606,01,05,02,04,02,04,06,02,07,03,72,01,02,12420,02,365.802952413451,R,05,300,50,75,05,300,50
30221133,01,67,05,02,01,02,01,06,02,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,02,-1,02,02,-1,6,01,-1,2500,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,02,01,2,-9,-9,01,02,-9,-9,67,02,03,04,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,05,01,2,2,08,2,TX,48,2,1,201606,01,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,261.145609376965,U,60,7000,7000,5000,60,7000,7000
30221133,02,66,05,02,02,01,01,01,-1,02,02,02,03,-1,04,-1,5,5,0,-1,-1,0,-1,0,0,1,10,10,-1,09:00 AM,02,02,-1,-1,-1,1,02,-1,02,03,4,-1,01,-1,2500,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,7,2.25999999999999,48,01,02,3.63999999999999,-9,66,01,03,04,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,05,01,2,2,08,2,TX,48,2,1,201606,01,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,252.479952911731,U,60,7000,7000,5000,60,7000,7000
30223298,01,27,04,02,01,01,01,01,-1,02,02,01,03,-1,04,-1,2,2,0,-1,-1,0,-1,0,0,1,5,5,-1,06:00 AM,02,02,-1,-1,-1,4,02,-1,01,03,7,-1,01,-1,20000,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,4,1.01999999999998,48,01,02,1.29999999999995,-9,27,01,01,04,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,03,02,1,1,05,1,TX,48,1,1,201610,01,01,02,04,02,01,04,01,07,03,72,01,02,12420,02,1256.72632299253,U,80,7000,3000,3000,80,17000,17000
30223587,01,28,04,02,01,01,01,01,-1,02,02,01,03,-1,04,-1,0,-1,0,-1,-1,0,-1,0,0,1,8,5,-1,10:00 PM,02,02,-1,-1,-1,3,02,-1,02,02,-1,3,01,-1,6000,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,02,2,2.86999999999989,48,01,02,3.54999999999995,-9,28,01,02,03,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,03,02,1,1,05,1,TX,48,1,1,201608,01,01,02,04,02,01,04,01,07,03,72,01,02,12420,02,287.393404162095,U,40,7000,3000,3000,50,7000,1500
30223793,01,77,04,02,01,01,01,06,02,-1,-1,-1,-1,01,-1,-1,4,4,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,02,-1,03,02,-1,5,01,-1,12000,01,01,02,07,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,02,01,0,-9,-9,01,02,-9,-9,77,01,02,01,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,03,01,2,1,05,1,TX,48,2,0,201610,01,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,176.342899161341,T,0,1500,750,150,0,1500,750
30223793,02,77,04,02,02,02,01,06,02,-1,-1,-1,-1,03,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,01,02,05,01,-1,-1,01,-1,-1,02,01,02,04,-1,-1,02,-1,-1,-1,-1,-1,-1,02,02,02,01,0,-9,-9,02,02,-9,-9,77,02,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,02,02,02,03,01,2,1,05,1,TX,48,2,0,201610,01,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,182.395367749807,T,0,1500,750,150,0,1500,750
30223875,01,61,05,02,01,02,01,01,-1,02,01,02,-9,-1,04,-1,1,1,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,10:00 AM,-1,01,-1,-1,-1,2,02,-1,02,02,-1,3,01,-1,12000,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,8,-9,-9,01,02,-9,-9,61,02,02,03,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,06,01,2,2,09,2,TX,48,2,1,201607,01,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,74.1205258098554,T,20,1500,750,750,05,1500,750
30223875,02,69,05,02,02,01,01,06,02,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,5,-1,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,02,-1,02,03,4,-1,02,1949,7000,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,02,01,3,-9,-9,01,02,-9,-9,69,01,02,03,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,06,01,2,2,09,2,TX,48,2,1,201607,01,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,73.442621906179,T,20,1500,750,750,05,1500,750
30224405,01,68,05,02,01,01,01,06,02,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,02,-1,01,02,-1,6,01,-1,6200,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,02,01,3,-9,-9,01,02,-9,-9,68,01,04,04,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,04,01,3,2,02,2,TX,48,3,0,201608,01,10,02,04,02,04,06,02,07,03,72,01,02,12420,01,74.8165229434398,R,20,300,50,150,05,300,50
30224405,02,65,03,02,02,02,01,06,02,-1,-1,-1,-1,01,-1,-1,5,0,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,02,-1,01,03,6,-1,01,-1,6000,01,02,02,08,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,02,01,0,-9,-9,01,02,-9,-9,65,02,04,04,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,04,01,3,2,02,2,TX,48,3,0,201608,01,10,02,04,02,04,06,02,07,03,72,01,02,12420,01,77.3843873551456,R,20,300,50,150,05,300,50
30224405,03,92,02,02,04,02,01,06,02,-1,-1,-1,-1,01,-1,-1,21,0,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,01,02,03,02,-1,3,01,-1,-1,01,03,02,08,0,-1,-1,-1,-1,-1,-1,-1,-1,02,01,02,01,0,-9,-9,02,02,-9,-9,92,02,04,04,04,-1,-1,-1,-1,02,02,02,01,02,02,02,04,01,3,2,02,2,TX,48,3,0,201608,01,10,02,04,02,04,06,02,07,03,72,01,02,12420,01,77.3843873551456,R,20,300,50,150,05,300,50
30225487,01,82,02,02,01,01,01,06,02,-1,-1,-1,-1,-1,-1,-1,7,7,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,02,-1,02,02,-1,14,01,-1,4000,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,02,01,5,-9,-9,01,02,-9,-9,82,01,04,01,04,-1,07,-1,-1,02,02,01,02,02,02,02,02,01,1,2,06,1,TX,48,1,0,201610,01,09,02,04,02,04,06,02,07,03,72,01,02,12420,02,97.8651461313369,R,20,50,50,25,05,50,50
30225781,01,63,04,02,01,01,01,01,-1,01,02,01,01,-1,04,-1,18,10,2,2,0,0,0,0,0,-9,8,-1,-1,07:45 AM,01,01,0,-1,-1,10,02,-1,01,03,7,-1,01,-1,7000,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,5,0.319999999999993,48,01,02,0.559999999999974,-9,63,01,02,02,03,-1,-1,-1,06,-1,-1,-1,-1,-1,-1,-1,02,01,2,4,11,2,TX,48,2,1,201608,01,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,106.1130464718,U,60,7000,7000,5000,60,7000,7000
30225781,02,55,04,02,02,02,01,04,02,-1,-1,-1,-1,-1,-1,-1,15,7,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,02,-1,02,02,-1,10,01,-1,25000,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,02,01,12,-9,-9,01,02,-9,-9,55,02,03,02,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,2,4,11,2,TX,48,2,1,201608,01,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,96.0699982974429,U,60,7000,7000,5000,60,7000,7000
30227182,01,68,04,02,01,01,01,01,-1,02,01,01,-9,-1,04,-1,1,1,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,08:00 AM,-1,01,-1,-1,-1,8,02,-1,02,02,-1,1,01,-1,6000,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,2,-9,-9,01,02,-9,-9,68,01,03,03,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,04,01,2,2,09,2,TX,48,2,2,201607,01,10,02,04,02,01,04,01,07,03,72,01,02,12420,01,140.539965327859,C,20,7000,3000,3000,30,7000,3000
30227182,02,61,04,02,02,01,01,06,01,02,01,02,-9,-1,04,-1,5,5,2,1,0,0,-1,0,0,-1,-1,-1,-1,08:00 AM,-1,01,-1,-1,-1,2,02,-1,02,02,-1,4,01,-1,12000,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,9,-9,-9,01,02,-9,-9,61,01,03,03,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,04,01,2,2,09,2,TX,48,2,2,201607,01,10,02,04,02,01,04,01,07,03,72,01,02,12420,01,156.66470344451,C,20,7000,3000,3000,30,7000,3000
30227526,01,44,03,02,01,01,01,01,-1,02,02,01,08,-1,03,-1,7,0,0,-1,-1,0,30,0,0,1,5,5,-1,07:00 AM,02,02,-1,-1,-1,3,02,-1,02,03,5,-1,01,-1,10000,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,3,0.569999999999993,48,01,02,1.70999999999998,-9,44,01,04,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,07,01,2,3,08,2,TX,48,2,2,201607,01,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,523.500438277777,T,20,750,300,350,05,750,300
30227526,02,35,03,02,02,02,01,01,-1,02,02,01,03,-1,04,-1,11,0,0,-1,-1,0,-1,0,0,1,75,60,-1,07:00 AM,02,01,-1,-1,-1,2,02,-1,02,02,-1,5,01,-1,20000,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,3,19.2099999999991,48,01,02,27.8399999999992,-9,35,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,07,01,2,3,08,2,TX,48,2,2,201607,01,02,02,04,02,01,04,01,07,03,72,01,02,12420,02,414.378381818721,T,20,750,300,350,05,750,300
30227908,01,80,04,02,01,02,01,97,01,02,01,01,-9,-1,01,-1,4,0,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-7,-1,01,-1,-1,-1,2,01,02,02,02,-1,-8,01,-1,5000,01,01,02,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,5,-9,-9,01,02,-9,-9,80,02,04,04,04,-1,-1,-1,-1,01,02,02,02,02,02,02,02,01,2,1,05,2,TX,48,2,1,201608,02,02,02,04,02,04,06,02,07,03,72,01,02,12420,02,179.091332205053,R,05,300,50,75,20,300,50
30227908,02,48,03,02,03,02,01,97,02,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,01,02,03,01,-1,-1,01,-1,25,02,01,02,-1,-1,01,-1,-1,-1,-1,-1,-1,-1,02,01,02,01,2,-9,-9,01,02,-9,-9,48,02,-1,-1,-1,-1,-1,-1,-1,01,02,01,02,02,02,02,02,01,2,1,05,2,TX,48,2,1,201608,02,02,02,04,02,04,06,02,07,03,72,01,02,12420,02,174.746730084085,R,05,300,50,75,20,300,50
30228322,01,79,02,02,01,01,06,06,01,02,01,02,-9,-1,01,-1,0,-1,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,08:00 AM,-1,01,-1,-1,-1,2,02,-1,02,02,-1,1,01,-1,37000,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,4,-9,-9,01,02,-9,-9,79,01,04,04,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,2,2,03,2,TX,48,2,1,201605,01,10,02,04,02,04,06,02,07,03,72,06,02,12420,02,603.465405955046,T,70,1500,300,750,60,750,300
30228322,02,73,04,02,02,02,01,06,02,-1,-1,-1,-1,-1,-1,-1,2,2,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,02,-1,02,02,-1,2,01,-1,6000,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,02,01,4,-9,-9,01,02,-9,-9,73,02,04,01,04,-1,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,2,2,03,2,TX,48,2,1,201605,01,10,02,04,02,04,06,02,07,03,72,06,02,12420,02,624.177640080375,T,70,1500,300,750,60,750,300
30228598,01,80,05,02,01,01,01,06,02,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,02,-1,02,02,-1,7,02,1973,10000,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,02,01,5,-9,-9,01,02,-9,-9,80,01,04,04,04,-1,-1,-1,-1,02,02,02,02,02,02,02,02,01,1,1,07,1,TX,48,1,0,201607,01,09,02,04,02,01,04,01,07,03,72,01,02,12420,02,64.5014572498851,S,20,1500,750,750,30,1500,750
30228681,01,29,04,02,01,01,01,01,-1,02,02,01,03,-1,04,-1,8,4,0,-1,-1,0,-1,0,0,1,15,15,-1,07:45 AM,01,01,2,-1,-1,3,02,-1,02,02,-1,4,01,-1,20000,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,6,6.1099999999999,48,01,02,7.76999999999998,-9,29,01,03,03,02,-1,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,06,01,1,1,08,1,TX,48,1,1,201609,01,01,02,04,02,01,04,01,07,03,72,01,02,12420,02,479.218169757219,U,90,17000,7000,5000,80,17000,7000
30229347,01,80,03,02,01,01,01,06,02,-1,-1,-1,-1,-1,-1,-1,3,3,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,02,-1,03,02,-1,3,01,-1,8100,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,02,01,4,-9,-9,01,02,-9,-9,80,01,02,03,02,-1,-1,-1,-1,02,02,02,02,02,02,02,01,01,2,1,07,1,TX,48,2,0,201608,01,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,493.631221294212,T,0,1500,750,150,0,3000,1500
30229347,02,84,02,02,02,02,03,06,02,-1,-1,-1,-1,-1,-1,-1,7,7,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,01,02,03,02,-1,7,01,-1,-1,02,01,02,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,02,01,02,01,6,-9,-9,02,02,-9,-9,84,02,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,02,02,02,01,01,2,1,07,1,TX,48,2,0,201608,01,10,02,04,02,01,04,01,07,03,72,01,02,12420,02,510.573709340957,T,0,1500,750,150,0,3000,1500
30229642,01,78,05,02,01,01,01,06,02,-1,-1,-1,-1,-1,-1,-1,1,1,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,02,-1,03,02,-1,4,01,-1,11000,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,02,02,02,5,-9,-9,01,01,-9,-9,78,01,04,04,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,1,1,07,1,TX,48,1,0,201608,01,09,02,04,02,01,04,01,07,03,72,01,02,12420,02,80.3260606594012,S,05,7000,1500,3000,20,7000,3000
30229644,01,43,05,02,01,02,01,04,02,-1,-1,-1,-1,-1,-1,-1,5,4,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,02,-1,01,03,4,-1,01,-1,12000,01,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,02,01,02,01,6,-9,-9,01,02,-9,-9,43,02,02,01,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,03,01,4,2,11,2,TX,48,2,1,201610,01,06,02,04,02,01,04,01,07,03,72,01,02,12420,02,349.727612968492,T,40,750,300,350,30,300,300
30229644,02,45,05,02,02,01,01,01,-1,02,02,01,03,-1,04,-1,7,5,1,1,0,0,-1,0,0,1,25,15,-1,08:20 AM,01,01,0,-1,-1,2,02,-1,01,03,5,-1,01,-1,12000,01,02,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,01,02,01,7,7.89999999999986,48,01,02,11.02,-9,45,01,02,01,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,03,01,4,2,11,2,TX,48,2,1,201610,01,06,02,04,02,01,04,01,07,03,72,01,02,12420,02,332.767337672722,T,40,750,300,350,30,300,300
30229644,03,14,01,02,03,02,01,-1,-1,-1,-1,-1,-1,-1,-1,01,5,5,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,03,04,-1,02,-1,01,03,5,-1,01,-1,-1,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,02,01,2,-9,-9,-1,02,-9,5.50999999999999,14,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,03,01,4,2,11,2,TX,48,2,1,201610,01,06,02,04,02,01,04,01,07,03,72,01,02,12420,02,391.379256396007,T,40,750,300,350,30,300,300
30229644,04,11,-1,02,03,02,01,-1,-1,-1,-1,-1,-1,-1,-1,01,5,5,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,03,04,-1,02,-1,01,03,5,-1,01,-1,-1,02,01,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,01,02,01,2,-9,-9,-1,02,-9,5.50999999999999,11,02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,03,01,4,2,11,2,TX,48,2,1,201610,01,06,02,04,02,01,04,01,07,03,72,01,02,12420,02,391.379256396007,T,40,750,300,350,30,300,300
