HOUSEID,TRAVDAY,SAMPSTRAT,HOMEOWN,HHSIZE,HHVEHCNT,HHFAMINC,PC,SPHONE,TAB,WALK,BIKE,CAR,TAXI,BUS,TRAIN,PARA,PRICE,PLACE,WALK2SAVE,BIKE2SAVE,PTRANS,HHRELATD,DRVRCNT,CNTTDHH,HHSTATE,HHSTFIPS,NUMADLT,YOUNGCHILD,WRKCOUNT,TDAYDATE,HHRESP,LIF_CYC,MSACAT,MSASIZE,RAIL,URBAN,URBANSIZE,URBRUR,SCRESP,CENSUS_D,CENSUS_R,CDIVMSAR,HH_RACE,HH_HISP,HH_CBSA,RESP_CNT,WEBUSE17,SMPLSRCE,WTHHFIN,HBHUR,HTHTNRNT,HTPPOPDN,HTRESDN,HTEEMPDN,HBHTNRNT,HBPPOPDN,HBRESDN
40545747,05,02,01,2,2,11,01,01,01,04,05,01,04,05,05,05,04,03,05,05,05,01,2,7,TX,48,2,0,1,201612,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,93.4743725416002,S,05,1500,750,750,05,1500,750
40545971,04,02,01,2,3,07,01,01,02,03,05,01,05,04,05,05,01,02,05,05,05,01,2,10,TX,48,2,0,0,201703,01,10,02,04,02,04,06,02,01,07,03,72,02,02,12420,2,01,02,255.417192316303,R,20,50,50,25,20,50,50
40546420,02,02,02,2,3,06,01,01,01,04,05,01,04,05,05,05,02,03,05,05,04,01,2,8,TX,48,2,0,2,201704,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,524.418452368504,U,60,7000,3000,3000,60,3000,1500
40547199,02,02,01,3,2,09,01,01,03,05,05,01,05,05,05,05,03,03,04,05,05,01,2,9,TX,48,2,0,1,201703,01,06,02,04,02,01,04,01,01,07,03,72,01,02,12420,3,01,02,244.882250723463,S,05,3000,750,1500,05,7000,3000
40547642,05,02,02,1,1,01,05,02,05,05,05,02,05,04,05,05,02,01,05,05,04,02,1,5,TX,48,1,0,0,201703,01,01,02,04,02,04,06,02,01,07,03,72,01,02,12420,1,02,02,408.511460187928,T,60,300,300,150,50,300,300
40548009,03,02,01,4,1,06,02,01,05,05,05,01,04,05,05,05,02,03,05,05,05,01,3,24,TX,48,3,0,1,201611,01,08,02,04,02,01,04,01,01,07,03,72,01,02,12420,4,01,02,535.805866669268,U,60,7000,3000,3000,50,7000,3000
40548221,01,02,01,2,2,11,02,01,03,03,05,01,04,05,05,05,03,03,05,05,05,01,2,0,TX,48,2,0,0,201701,02,10,02,04,02,04,06,02,01,07,03,72,01,02,12420,2,01,02,251.193990559187,R,05,50,50,25,05,50,50
40548500,02,02,01,1,2,05,01,01,05,02,03,01,-9,-9,-9,-9,03,04,05,05,05,02,1,7,TX,48,1,0,0,201702,01,09,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,66.5717619983115,T,0,1500,750,150,05,750,300
40549174,01,02,01,3,2,07,01,01,05,04,04,01,04,04,05,05,05,05,05,05,05,01,2,7,TX,48,2,1,2,201702,01,04,02,04,02,01,04,01,01,07,03,72,01,02,12420,3,01,02,611.231730048137,S,20,3000,1500,3000,05,7000,1500
40554405,05,02,01,2,2,09,02,01,04,03,03,01,04,05,05,05,04,03,04,04,04,01,2,4,TX,48,2,0,1,201703,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,01,107.300198806933,U,30,7000,3000,3000,30,7000,3000
40554431,06,02,01,3,4,07,01,01,01,-9,04,01,05,04,04,05,03,03,04,04,04,01,3,14,TX,48,3,0,1,201703,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,3,01,02,373.684709272019,T,20,1500,300,750,20,3000,750
40554848,07,02,02,1,1,05,02,01,02,04,05,01,04,05,05,05,02,04,04,04,04,02,1,8,TX,48,1,0,1,201702,01,01,02,04,02,01,04,01,01,07,03,72,02,02,12420,1,01,01,1144.75440947608,S,60,3000,1500,1500,60,3000,1500
40555280,01,02,02,1,1,06,01,01,02,02,05,01,04,03,04,05,03,03,03,04,01,02,1,8,TX,48,1,0,1,201611,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,640.099245628985,U,30,7000,3000,3000,40,3000,3000
40555823,01,02,01,3,3,11,01,03,05,01,02,02,05,04,04,05,04,04,03,03,03,01,3,17,TX,48,3,0,0,201703,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,3,01,02,577.323909254542,T,20,750,300,350,05,750,300
40557509,07,02,01,2,2,09,01,01,01,03,05,01,03,05,04,05,05,05,03,-9,02,01,2,9,TX,48,2,0,2,201701,01,02,02,04,02,01,04,01,01,07,03,72,-7,02,12420,2,01,02,387.7809222114,C,60,7000,3000,3000,80,7000,7000
40557837,02,02,01,9,4,07,01,01,01,05,05,01,04,05,05,05,03,03,05,05,05,01,5,14,TX,48,4,0,2,201612,01,06,02,04,02,01,04,01,01,07,03,72,02,02,12420,9,01,02,521.88990076241,S,40,750,300,350,50,1500,300
40558012,06,02,01,1,1,02,01,01,01,05,05,01,05,05,05,05,04,03,05,05,05,02,1,3,TX,48,1,0,1,201611,01,09,02,04,02,01,04,01,01,07,03,72,-7,02,12420,1,01,02,191.725342021083,S,05,3000,750,1500,0,3000,750
40558333,07,02,01,2,1,11,01,01,05,05,05,01,04,05,05,05,03,03,03,03,03,01,2,8,TX,48,2,0,2,201703,01,02,02,04,02,01,04,01,01,07,03,72,01,01,12420,2,01,02,699.055534631157,S,0,3000,750,1500,0,3000,750
40558809,05,02,01,2,1,07,01,01,01,02,05,-1,02,05,05,05,04,01,05,05,05,01,1,7,TX,48,2,0,2,201703,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,161.254508439716,T,0,300,300,150,0,750,300
40559035,04,02,02,4,4,09,01,01,01,05,05,01,05,05,05,05,02,02,05,05,05,01,4,32,TX,48,3,0,2,201703,01,08,02,04,02,01,04,01,01,07,03,72,01,02,12420,4,01,02,431.437246735078,T,20,1500,750,750,05,1500,750
40559385,04,02,01,3,2,04,02,01,03,04,05,01,04,04,05,05,02,04,04,04,04,01,3,8,TX,48,2,0,1,201703,01,07,02,04,02,01,04,01,01,07,03,72,01,02,12420,3,01,02,291.483676970072,S,70,3000,1500,3000,05,3000,1500
40563359,06,02,02,3,1,03,01,01,02,04,05,01,05,05,05,05,02,03,04,04,04,01,2,4,TX,48,2,1,0,201702,01,04,02,04,02,01,04,01,01,07,03,72,01,02,12420,3,01,02,388.042865995553,U,90,7000,1500,3000,80,7000,1500
40563863,02,02,02,2,1,06,02,01,01,05,05,01,05,05,05,05,03,03,05,05,05,01,2,14,TX,48,2,0,0,201702,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,269.498273690211,T,05,750,300,350,20,3000,1500
40564011,01,02,01,2,2,09,01,01,01,05,05,01,05,05,05,05,02,02,05,05,05,01,2,3,TX,48,2,0,1,201702,01,02,02,04,02,02,06,01,01,07,03,72,01,02,12420,2,01,02,427.125904449287,R,05,300,50,75,05,300,50
40565320,06,02,01,2,2,07,01,01,03,05,05,01,05,05,05,05,04,02,05,05,05,01,2,2,TX,48,2,0,2,201703,01,02,02,04,02,04,06,02,01,07,03,72,01,02,12420,2,01,02,122.886409840419,S,05,3000,750,1500,20,1500,300
40566200,06,02,01,3,2,08,01,01,03,05,05,01,05,05,05,05,05,05,05,05,05,01,2,9,TX,48,2,1,2,201701,01,04,02,04,02,01,04,01,01,07,03,72,01,02,12420,3,01,02,207.526961731523,C,20,3000,750,1500,05,7000,1500
40568328,03,02,01,2,2,09,01,02,02,03,05,01,04,05,05,05,04,04,04,05,05,01,2,3,TX,48,2,0,2,201702,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,177.799718774673,S,60,3000,1500,1500,70,3000,1500
40568563,01,02,02,1,1,06,02,01,01,03,05,01,04,05,05,05,03,03,03,05,05,02,1,3,TX,48,1,0,1,201701,01,01,02,04,02,01,04,01,01,07,03,72,97,01,12420,1,01,02,1212.57792246074,U,70,7000,7000,5000,70,7000,3000
40569338,03,02,01,3,1,06,01,01,04,05,04,01,05,05,05,05,04,-9,05,05,05,01,1,9,TX,48,1,0,1,201701,01,05,02,04,02,01,04,01,01,07,03,72,01,02,12420,3,01,02,292.424834683749,C,05,7000,3000,5000,20,7000,3000
40569429,03,02,02,2,1,03,01,01,01,02,02,02,05,05,05,05,04,04,04,02,03,01,1,6,TX,48,1,0,0,201612,01,05,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,241.325564358972,S,40,1500,750,750,40,1500,750
40569648,02,02,01,2,2,09,01,02,01,05,05,02,05,05,05,05,05,03,05,05,05,01,2,12,TX,48,2,0,1,201702,02,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,202.192195377993,R,05,300,300,150,0,300,50
40570777,04,02,02,2,2,04,01,01,05,02,03,01,03,05,05,05,03,04,02,01,04,01,2,12,TX,48,2,0,2,201612,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,287.505777489953,U,70,7000,3000,5000,70,7000,7000
40570851,01,02,01,3,2,08,01,01,01,05,05,01,05,05,05,05,05,05,05,05,05,01,2,9,TX,48,2,0,2,201703,01,06,02,04,02,01,04,01,01,07,03,72,01,02,12420,3,01,02,609.4539313429,S,05,3000,750,1500,05,7000,3000
40571923,04,02,02,2,2,06,01,01,04,02,05,01,03,03,05,05,04,03,02,05,02,02,2,7,TX,48,2,0,2,201701,01,02,02,04,02,01,04,01,01,07,03,72,-7,01,12420,2,01,02,408.263640426045,U,70,7000,7000,5000,80,7000,7000
40572862,03,02,01,2,2,09,01,01,05,04,05,01,04,05,05,05,02,03,04,05,05,01,2,9,TX,48,2,0,1,201703,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,198.117426791568,S,05,3000,750,1500,0,3000,750
40573807,05,02,01,2,2,09,05,02,05,03,04,01,05,05,05,05,03,03,04,04,04,01,2,0,TX,48,2,0,1,201703,01,10,02,04,02,04,06,02,01,07,03,72,01,02,12420,2,02,02,106.405035404837,R,05,300,50,75,05,50,50
40576230,03,02,01,4,2,10,01,01,05,04,03,01,04,05,04,05,02,03,05,05,05,01,2,18,TX,48,2,0,3,201703,02,06,02,04,02,01,04,01,01,07,03,72,01,02,12420,4,01,02,377.155828232267,S,60,3000,1500,3000,30,7000,3000
40577550,01,02,01,2,2,08,01,05,03,01,05,02,05,05,05,05,04,03,04,04,04,01,2,0,TX,48,2,0,0,201612,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,150.944769473719,U,80,17000,7000,5000,70,7000,7000
40577775,06,02,01,2,1,07,01,05,05,04,05,01,04,04,05,05,04,02,05,05,05,01,1,10,TX,48,2,0,0,201612,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,168.405410938698,S,50,7000,3000,3000,60,7000,3000
40579367,06,02,01,3,3,04,01,01,05,05,05,02,05,05,05,05,01,02,04,04,04,01,3,7,TX,48,3,0,1,201611,01,08,02,04,02,04,06,02,01,07,03,72,01,02,12420,3,01,02,186.784413312977,R,20,300,50,25,20,300,300
40579863,02,02,01,2,3,08,01,01,01,04,05,01,04,04,04,05,02,04,05,05,05,01,2,4,TX,48,2,0,2,201611,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,168.94564154324,R,20,300,50,150,05,300,50
40579889,03,02,01,1,1,01,01,01,03,02,05,02,04,05,05,05,04,03,04,05,05,02,1,5,TX,48,1,0,0,201611,01,09,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,109.268896633132,S,05,7000,1500,3000,05,7000,1500
40585826,05,02,02,2,2,04,01,01,01,02,04,01,03,05,04,04,04,02,03,03,03,01,2,2,TX,48,2,0,2,201611,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,307.116852563792,U,40,7000,3000,3000,40,7000,3000
40587390,05,02,01,2,3,-7,01,01,02,05,05,01,02,04,04,05,04,03,04,04,02,01,2,2,TX,48,2,0,2,201704,01,02,02,04,02,04,06,02,01,07,03,72,03,02,12420,2,01,01,355.507495935902,R,20,300,50,75,20,300,50
40587591,01,02,01,2,1,07,01,01,05,05,05,01,04,05,05,05,02,02,05,05,05,01,1,4,TX,48,1,0,0,201701,01,05,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,155.689232595893,T,30,1500,750,750,05,1500,750
40587639,06,02,01,2,2,07,01,01,03,05,05,01,05,05,05,05,03,04,05,05,05,01,2,10,TX,48,2,0,0,201701,01,10,02,04,02,02,06,01,01,07,03,72,01,02,12420,2,01,02,88.919010158442,T,40,300,300,150,40,300,300
40587920,03,02,01,2,2,09,01,01,05,05,05,01,04,04,04,05,05,03,04,04,04,01,2,7,TX,48,2,0,1,201701,01,02,02,04,02,01,04,01,01,07,03,72,03,02,12420,2,01,02,158.417517261206,S,05,3000,750,1500,0,3000,750
40588376,02,02,01,3,1,04,01,01,01,04,-9,01,04,04,05,05,02,01,03,03,03,01,1,8,TX,48,1,0,1,201703,01,05,02,04,02,01,04,01,01,07,03,72,01,02,12420,3,01,02,390.952894946475,T,05,3000,750,1500,20,3000,1500
40589902,01,02,02,1,3,06,01,01,05,03,04,01,03,04,04,05,03,02,04,04,04,02,1,10,TX,48,1,0,1,201702,01,01,02,04,02,01,04,01,01,07,03,72,01,01,12420,1,01,02,1208.26168959239,S,80,3000,3000,3000,90,3000,3000
40591403,04,02,01,2,1,06,01,01,05,05,05,01,04,04,05,05,02,04,05,05,05,01,1,0,TX,48,2,0,1,201703,01,02,02,04,02,01,04,01,01,07,03,72,03,02,12420,2,01,02,305.324168934445,T,05,1500,300,750,05,750,300
40592231,03,02,02,5,1,03,02,01,04,01,05,01,05,05,05,05,01,02,04,04,04,01,2,14,TX,48,2,2,1,201701,01,04,02,04,02,01,04,01,01,07,03,72,03,02,12420,5,01,02,671.923423062941,S,60,3000,1500,3000,70,7000,3000
40592264,05,02,02,1,1,07,01,01,02,05,05,01,05,05,05,05,02,03,05,05,05,02,1,5,TX,48,1,0,1,201702,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,355.850138019188,T,20,750,300,350,40,300,300
40592633,06,02,02,1,0,05,01,01,05,01,05,05,04,01,04,05,05,03,01,05,01,02,0,5,TX,48,1,0,1,201704,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,740.002404092004,U,70,7000,3000,5000,70,7000,3000
40592673,02,02,01,3,3,07,01,01,05,04,05,01,05,04,05,05,04,03,05,04,02,01,3,10,TX,48,3,0,3,201701,01,02,02,04,02,01,04,01,01,07,03,72,06,02,12420,3,01,01,405.189482766506,U,70,17000,7000,5000,60,17000,7000
40593142,06,02,02,1,1,05,01,01,01,02,05,03,04,01,05,05,01,02,04,03,01,02,1,3,TX,48,1,0,1,201612,01,01,02,04,02,01,04,01,01,07,03,72,01,01,12420,1,01,02,633.171793354909,S,70,7000,3000,3000,90,7000,3000
40593243,04,02,01,4,2,07,01,01,01,02,05,01,05,05,05,05,04,04,04,05,02,01,2,6,TX,48,2,2,2,201704,01,04,02,04,02,01,04,01,01,07,03,72,01,02,12420,4,01,02,540.426619436249,C,05,3000,750,1500,05,7000,3000
40593493,02,02,01,1,1,05,01,01,01,05,05,01,05,05,05,05,05,04,04,04,04,02,1,0,TX,48,1,0,1,201703,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,99.8438597374299,C,50,7000,3000,3000,40,7000,3000
40594012,02,02,01,1,2,04,01,05,05,05,05,01,05,05,05,05,02,03,05,05,05,02,1,2,TX,48,1,0,1,201611,01,01,02,04,02,02,06,01,01,07,03,72,01,02,12420,1,01,02,70.2853169187179,R,20,50,50,25,20,50,50
40594441,07,02,01,3,3,06,01,03,04,05,05,01,04,05,05,05,04,03,05,05,05,01,3,3,TX,48,3,0,2,201611,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,3,01,01,447.155805300704,S,20,3000,1500,1500,0,3000,750
40594445,07,02,01,2,1,07,01,01,02,04,-9,01,-9,-9,-9,-9,02,02,03,-9,-9,01,2,6,TX,48,2,0,0,201612,02,10,02,04,02,01,04,01,01,07,03,72,03,02,12420,2,01,01,461.983692934875,C,50,7000,1500,3000,20,7000,1500
40594608,02,02,02,2,1,03,01,01,01,01,05,01,04,03,05,05,04,04,04,03,04,01,2,7,TX,48,2,0,2,201702,01,02,02,04,02,01,04,01,01,07,03,72,03,02,12420,2,01,01,441.116567952064,U,90,17000,7000,5000,90,7000,7000
40597097,06,02,02,7,2,06,02,01,02,05,05,01,05,05,05,05,04,04,04,04,04,01,2,15,TX,48,2,2,1,201701,01,04,02,04,02,01,04,01,01,07,03,72,01,02,12420,7,01,02,494.290721848272,C,20,7000,3000,3000,05,7000,3000
40597105,05,02,02,1,1,04,01,01,01,-9,-9,01,-9,-9,-9,-9,03,03,04,05,05,02,1,5,TX,48,1,0,1,201701,01,09,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,194.947303861409,T,20,750,300,350,30,1500,750
40598162,02,02,01,1,1,07,01,01,05,04,05,02,04,05,05,05,03,03,04,04,03,02,1,0,TX,48,1,0,0,201702,01,09,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,66.5976050661716,U,70,7000,3000,5000,70,7000,3000
40598410,02,02,01,2,2,07,01,05,03,-9,-9,01,-9,-9,-9,-9,05,05,05,05,05,01,2,5,TX,48,2,0,1,201703,01,02,02,04,02,04,06,02,01,07,03,72,01,02,12420,2,01,01,185.749657650689,T,05,300,300,150,05,300,300
40598825,04,02,02,3,1,07,01,01,01,-9,-9,01,04,03,03,-9,04,02,04,04,02,01,1,10,TX,48,2,1,1,201611,01,04,02,04,02,01,04,01,01,07,03,72,03,02,12420,3,01,02,1004.89186254318,S,70,7000,3000,3000,80,7000,3000
40598909,02,02,01,4,1,05,01,01,01,03,05,01,05,05,05,05,03,03,04,05,05,01,1,18,TX,48,2,1,1,201703,01,04,02,04,02,01,04,01,01,07,03,72,03,02,12420,4,01,02,533.976138278241,S,40,7000,3000,3000,40,3000,1500
40599374,06,02,01,4,2,10,01,01,01,04,04,01,05,05,05,05,02,02,04,05,04,01,2,21,TX,48,2,0,2,201611,01,06,02,04,02,01,04,01,01,07,03,72,01,02,12420,4,01,02,272.90964576059,S,70,3000,1500,3000,05,3000,1500
40599793,02,02,01,1,1,04,01,01,01,04,05,01,05,05,05,05,01,03,05,05,05,02,1,4,TX,48,1,0,0,201703,01,01,02,04,02,01,04,01,01,07,03,72,01,01,12420,1,01,02,258.094015942957,C,50,7000,3000,3000,40,3000,1500
40601354,07,02,01,4,4,06,01,01,01,05,05,01,05,05,05,05,01,01,05,05,05,01,4,16,TX,48,3,0,3,201702,01,08,02,04,02,01,04,01,01,07,03,72,02,02,12420,4,01,02,1096.68073049551,C,30,7000,3000,3000,30,7000,3000
40602204,03,02,01,2,1,05,01,05,05,03,05,01,05,05,05,05,02,02,05,05,05,01,2,4,TX,48,2,0,0,201703,02,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,120.128919158068,T,0,1500,750,350,05,1500,750
40602661,05,02,01,4,2,09,01,01,05,02,05,01,05,05,05,05,03,04,04,04,04,01,2,9,TX,48,2,2,2,201612,01,04,02,04,02,01,04,01,01,07,03,72,03,02,12420,4,01,02,363.592133288343,U,70,3000,1500,1500,50,7000,3000
40602813,06,02,01,3,2,08,01,01,01,04,04,01,04,05,04,05,04,04,02,03,04,01,2,29,TX,48,2,0,1,201701,01,06,02,04,02,04,06,02,01,07,03,72,03,02,12420,3,01,02,118.381949895475,S,05,3000,750,1500,05,1500,300
40602925,02,02,01,2,2,08,01,01,01,04,05,01,05,05,05,05,02,03,05,05,05,01,2,7,TX,48,2,0,1,201704,01,10,02,04,02,04,06,02,01,07,03,72,01,02,12420,2,01,01,183.759584349466,R,0,300,300,150,0,300,50
40604471,03,02,01,2,2,07,02,01,02,04,05,01,05,05,05,05,02,04,04,04,04,01,2,16,TX,48,2,0,2,201612,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,182.452407638674,S,70,3000,1500,1500,05,7000,1500
40604788,04,02,01,2,4,07,01,01,01,01,05,01,05,05,05,05,04,03,05,05,05,01,2,5,TX,48,2,0,0,201701,01,10,02,04,02,04,06,02,01,07,03,72,01,02,12420,2,01,02,111.19980322198,R,05,300,50,75,05,300,50
40605076,05,02,01,2,2,05,01,-9,-9,-9,-9,02,-9,-9,-9,-9,02,02,-9,-9,-9,01,2,0,TX,48,2,0,0,201612,01,10,02,04,02,01,04,01,01,07,03,72,03,02,12420,2,01,02,70.074696945947,S,0,3000,750,1500,0,1500,750
40605086,02,02,01,2,2,08,01,05,05,-9,-9,02,-9,-9,-9,-9,05,05,05,05,05,01,2,5,TX,48,2,0,0,201701,01,10,02,04,02,04,06,02,01,07,03,72,01,02,12420,2,01,02,66.6126663261215,T,0,1500,750,350,05,1500,750
40606375,07,02,01,2,2,08,01,01,04,02,05,01,04,05,04,05,-9,-9,05,03,03,01,2,3,TX,48,2,0,0,201612,01,10,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,160.776004021933,S,20,3000,1500,1500,0,1500,750
40607344,01,02,01,2,4,06,01,-9,-9,-9,-9,01,-9,-9,-9,-9,03,03,05,05,05,01,2,14,TX,48,2,0,2,201701,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,316.400486887818,C,20,3000,750,1500,05,7000,1500
40607746,04,02,02,1,1,11,01,01,05,02,05,01,05,04,05,05,02,02,02,03,02,02,1,4,TX,48,1,0,1,201703,01,01,02,04,02,01,04,01,01,07,03,72,03,02,12420,1,01,02,318.417953388396,C,80,7000,7000,5000,80,7000,7000
40608386,07,02,01,3,2,07,03,01,05,05,05,01,04,05,04,05,04,03,05,05,05,01,2,13,TX,48,3,0,3,201611,01,08,02,04,02,01,04,01,01,07,03,72,02,02,12420,3,01,02,1442.0399615512,S,20,3000,750,1500,40,3000,750
40608577,01,02,01,1,1,04,02,01,05,05,05,01,05,05,05,05,02,03,05,05,05,02,1,2,TX,48,1,0,0,201703,01,09,02,04,02,01,04,01,01,07,03,72,01,01,12420,1,01,02,832.807268884513,S,60,1500,750,750,20,3000,750
40608880,03,02,02,1,1,06,01,01,05,01,05,01,05,05,05,02,03,03,03,03,03,02,1,2,TX,48,1,0,1,201704,01,01,02,04,02,03,06,02,01,07,03,72,01,02,12420,1,01,01,519.789999008833,C,70,3000,1500,1500,70,7000,3000
40610243,03,02,01,2,2,07,01,01,01,-9,-9,01,-9,-9,-9,-9,02,03,-9,-9,-9,01,2,2,TX,48,2,0,1,201704,01,02,02,04,02,01,04,01,01,07,03,72,01,01,12420,2,01,02,905.975698358981,S,60,7000,3000,3000,40,3000,1500
40610719,04,02,01,3,1,08,01,01,04,02,05,01,05,04,05,05,04,04,03,03,03,01,1,13,TX,48,1,0,1,201702,01,05,02,04,02,01,04,01,01,07,03,72,01,02,12420,3,01,02,272.691379733604,S,50,7000,3000,3000,40,7000,3000
40611002,01,02,01,4,1,09,01,01,01,04,05,01,03,05,05,05,04,04,03,05,05,01,2,6,TX,48,2,2,2,201702,01,04,02,04,02,01,04,01,01,07,03,72,01,02,12420,4,01,02,1068.84882273477,C,05,3000,750,1500,20,7000,3000
40611147,01,02,01,2,2,07,01,01,01,04,05,01,04,05,05,05,03,04,04,04,04,01,2,6,TX,48,2,0,1,201612,01,02,02,04,02,04,06,02,01,07,03,72,01,02,12420,2,01,02,420.135166261623,R,05,300,50,75,20,300,50
40611842,05,02,01,2,2,08,02,01,05,05,05,01,05,05,05,05,04,04,05,05,05,01,2,4,TX,48,2,0,1,201703,01,10,02,04,02,04,06,02,01,07,03,72,01,01,12420,2,01,02,346.836926387106,R,20,300,50,150,05,300,50
40611979,04,02,02,1,2,07,01,01,01,01,04,01,01,03,03,05,03,01,01,01,01,02,1,2,TX,48,1,0,1,201701,01,01,02,04,02,01,04,01,01,07,03,72,03,02,12420,1,01,02,203.055653798741,S,70,7000,3000,3000,90,7000,3000
40613245,06,02,01,1,1,-7,03,01,05,-9,-9,02,-9,-9,-9,-9,02,-9,-9,-9,-9,02,1,2,TX,48,1,0,0,201612,01,09,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,79.9483339484819,T,0,1500,750,150,0,1500,750
40614293,05,02,02,2,2,08,02,01,05,03,05,01,04,05,05,05,02,04,04,05,05,02,2,10,TX,48,2,0,2,201702,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,01,314.128938617115,U,60,7000,3000,3000,70,17000,7000
40614544,02,02,01,1,1,07,01,01,05,03,05,01,03,03,04,05,02,02,02,03,01,02,1,6,TX,48,1,0,1,201703,01,01,02,04,02,01,04,01,01,07,03,72,01,01,12420,1,01,02,421.903366395675,U,40,3000,1500,1500,50,7000,3000
40615624,06,02,02,2,3,06,01,01,02,-9,-9,01,-9,-9,-9,-9,03,04,04,04,04,01,2,5,TX,48,2,0,2,201704,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,618.461598399476,C,80,7000,7000,5000,80,7000,7000
40616815,07,02,01,2,2,06,01,01,05,05,05,01,03,04,05,05,04,04,05,05,04,01,1,10,TX,48,2,0,2,201611,01,02,02,04,02,01,04,01,01,07,03,72,01,01,12420,2,01,02,736.911284642147,U,60,7000,3000,3000,60,7000,3000
40617654,02,02,01,4,2,07,01,01,02,05,05,01,05,05,05,05,02,02,04,04,04,01,2,5,TX,48,2,2,2,201702,01,04,02,04,02,02,06,01,01,07,03,72,01,02,12420,4,01,02,354.60253752898,T,30,3000,1500,1500,30,3000,1500
40617706,02,02,02,2,2,09,01,01,01,05,05,01,05,05,05,05,04,04,05,05,05,01,2,7,TX,48,2,0,1,201704,01,02,02,04,02,01,04,01,01,07,03,72,01,02,12420,2,01,02,235.282405659823,T,0,1500,750,350,0,750,300
40618185,02,02,01,1,1,07,01,05,-9,03,-9,01,04,04,-9,-9,05,03,05,05,05,02,1,2,TX,48,1,0,0,201612,01,09,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,66.5950010913997,T,0,1500,750,150,0,3000,1500
40618990,04,02,01,4,3,09,01,01,01,05,04,01,05,05,04,05,02,02,04,03,05,01,3,16,TX,48,2,0,2,201703,01,06,02,04,02,04,06,02,01,07,03,72,01,01,12420,4,01,02,901.630335936324,R,05,300,50,75,05,50,50
40619011,03,02,02,1,1,02,02,05,05,05,05,01,04,04,05,05,04,04,04,05,04,02,1,6,TX,48,1,0,0,201701,01,09,02,04,02,01,01,01,01,07,03,72,01,02,12420,1,02,02,199.669820211558,C,60,300,300,150,70,7000,3000
40619678,03,02,01,2,2,08,01,01,05,05,05,01,05,05,05,05,01,02,04,04,04,01,2,11,TX,48,2,0,2,201701,01,02,02,04,02,02,06,01,01,07,03,72,01,02,12420,2,01,02,173.039312450406,T,40,750,300,350,50,3000,1500
40619743,03,02,01,1,1,04,01,05,05,01,03,01,05,05,05,05,02,02,03,03,03,02,1,5,TX,48,1,0,0,201611,01,09,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,120.728499211312,T,0,1500,750,150,0,3000,1500
40620251,04,02,01,6,3,07,01,01,04,05,05,01,05,05,05,05,02,01,05,05,05,01,3,8,TX,48,3,2,1,201703,01,04,02,04,02,04,06,02,01,07,03,72,02,02,12420,6,01,02,575.86175922271,T,0,1500,750,150,05,750,300
40620936,03,02,02,1,1,10,01,01,04,01,04,03,03,04,05,05,03,04,02,03,03,02,1,4,TX,48,1,0,1,201704,01,01,02,04,02,01,04,01,01,07,03,72,01,02,12420,1,01,02,512.954019170102,U,60,7000,7000,5000,70,7000,7000
