"","fromId","toId","miles"
"524","48453001307","48453001750",4.36825033864814
"525","48453001307","48453001000",4.06626318863634
"526","48453001307","48453001308",0.812134166801297
"527","48453001307","48453002315",3.02111424559136
"528","48453001307","48453002308",1.65968657959163
"529","48453001307","48453001402",2.48114133744268
"530","48453001307","48453000700",3.88730784048119
"531","48453001307","48453001605",4.41920290305343
"532","48453001307","48453002411",3.45793927945617
"533","48453001307","48453002313",3.89538568605764
"534","48453001307","48453002413",4.14766301713746
"535","48453001307","48453002003",1.64788049759529
"536","48453001307","48453002304",3.87922999490474
"537","48453001307","48453002410",2.95214187182323
"538","48453001307","48453001712",2.7433606323089
"539","48453001307","48453001200",3.3858600420048
"540","48453001307","48453001304",1.47948848596319
"541","48453001307","48453001100",3.13979643829147
"542","48453001307","48453001305",1.76221308113885
"543","48453001307","48453002402",3.16465134775747
"544","48453001307","48453002422",4.48258292219171
"545","48453001307","48453002403",2.44945132787354
"546","48453001307","48453001911",3.81833546671306
"547","48453001307","48453001303",2.25993264319535
"548","48453001307","48453001901",1.91258528340811
"549","48453001307","48453002424",4.54409882312004
"550","48453002500","48453001745",1.56585929635751
"551","48453002500","48453002500",0.320006959374651
"552","48453002500","48453001754",1.90761430151491
"553","48453002500","48453001782",4.04327239738029
"554","48453002500","48453001844",4.30176345582661
"555","48453002500","48453001829",3.28768314961413
"556","48453002500","48453001753",2.75268122335864
"557","48453002500","48453001850",3.88730784048119
"558","48453002500","48453001828",3.26655647656803
"559","48453002500","48453001706",3.45545378850958
"560","48453002500","48491020405",3.90346353163409
"561","48453002500","48453001722",2.15492065070153
"562","48453002500","48453001849",3.45856065219282
"563","48453002500","48491020410",2.74273925957225
"564","48453002500","48453001755",2.73404004125915
"565","48453002500","48453001781",4.04078690643369
"566","48453002500","48491020406",3.15781624765432
"567","48453002500","48453001756",1.50185790448258
"568","48453002500","48453001757",2.899325189208
"569","48453002500","48453001786",2.05550101283756
"570","48453002500","48453001785",3.43122025178023
"571","48453002500","48453001707",4.1743820448134
"572","48453002316","48453002412",4.22222774553544
"573","48453002316","48453002307",1.66776442516808
"574","48453002316","48453000901",2.83718791554302
"575","48453002316","48453000802",3.60706873625213
"576","48453002316","48453002005",4.10354555283532
"577","48453002316","48453001307",3.34298532317596
"578","48453002316","48453002316",0.177712602681845
"579","48453002316","48453000804",3.24294431257534
"580","48453002316","48453001401",1.79203897249804
"581","48453002316","48453000401",4.17500341755005
"582","48453002316","48453002419",4.54720568680329
"583","48453002316","48453000601",4.34090993823555
"584","48453002316","48453002004",4.508680577131
"585","48453002316","48453001403",0.722656492723725
"586","48453002316","48453000801",3.38896690568805
"587","48453002316","48453000604",4.5161370499708
"588","48453002316","48453002318",4.22657735469199
"589","48453002316","48453001000",2.22575714267961
"590","48453002316","48453001308",2.76510867809164
"591","48453002316","48453002315",0.422533460921869
"592","48453002316","48453002314",1.67397815253458
"593","48453002316","48453002308",2.46312152807983
"594","48453002316","48453001402",1.08367405271726
"595","48453002316","48453000700",3.66858463718046
"596","48453002316","48453002411",3.17272919333391
"597","48453002316","48453002317",3.24480843078529
"598","48453002316","48453002313",1.50310064995588
"599","48453002316","48453002312",2.61100823940249
"600","48453002316","48453002413",3.19571998458996
"601","48453002316","48453002003",4.14890576261076
"602","48453002316","48453002304",0.889184386145873
"603","48453002316","48453001200",3.87053077659165
"604","48453002316","48453001304",3.25661451278164
"605","48453002316","48453001100",2.78002162377124
